Hospital,Region,Medicine,Month,Demand,Inventory,LeadTimeDays
HOSP_024,NW,FluVax,5,278,238,7
HOSP_024,NW,FluVax,6,245,121,7
HOSP_024,NW,FluVax,7,289,324,2
HOSP_024,NW,FluVax,8,192,153,21
HOSP_024,NW,FluVax,9,289,80,2
HOSP_024,NW,FluVax,10,200,303,14
HOSP_024,NW,FluVax,11,208,324,2
HOSP_024,NW,FluVax,12,424,156,2
HOSP_024,NW,Insulin,1,222,303,14
HOSP_024,NW,Insulin,2,242,213,7
HOSP_024,NW,Insulin,3,423,306,14
HOSP_024,NW,Insulin,4,153,387,7
HOSP_024,NW,Insulin,5,255,281,14
HOSP_024,NW,Insulin,6,121,165,7
HOSP_024,NW,Insulin,7,227,224,3
HOSP_024,NW,Insulin,8,138,178,7
HOSP_024,NW,Insulin,9,321,334,2
HOSP_024,NW,Insulin,10,349,395,10
HOSP_024,NW,Insulin,11,428,326,14
HOSP_024,NW,Insulin,12,356,331,2
HOSP_024,NW,Antibiotic,1,196,296,10
HOSP_024,NW,Antibiotic,2,271,196,21
HOSP_024,NW,Antibiotic,3,230,93,2
HOSP_024,NW,Antibiotic,4,278,104,7
HOSP_024,NW,Antibiotic,5,318,208,2
HOSP_024,NW,Antibiotic,6,219,254,10
HOSP_024,NW,Antibiotic,7,216,236,3
HOSP_024,NW,Antibiotic,8,270,136,14
HOSP_024,NW,Antibiotic,9,171,145,14
HOSP_024,NW,Antibiotic,10,304,162,10
HOSP_024,NW,Antibiotic,11,490,170,14
HOSP_024,NW,Antibiotic,12,356,331,2
HOSP_024,NW,PainRelief,1,173,249,10
HOSP_024,NW,PainRelief,2,312,297,3
HOSP_024,NW,PainRelief,3,210,370,3
HOSP_024,NW,PainRelief,4,254,267,2
HOSP_024,NW,PainRelief,5,119,275,2
HOSP_024,NW,PainRelief,6,360,190,3
HOSP_024,NW,PainRelief,7,266,252,2
HOSP_024,NW,PainRelief,8,247,216,10
HOSP_024,NW,PainRelief,9,149,324,21
HOSP_024,NW,PainRelief,10,183,66,10
HOSP_024,NW,PainRelief,11,332,356,3
HOSP_024,NW,PainRelief,12,363,313,2
HOSP_024,NW,Antiviral,1,328,391,3
HOSP_024,NW,Antiviral,2,308,86,2
HOSP_024,NW,Antiviral,3,224,233,21
HOSP_024,NW,Antiviral,4,208,241,21
HOSP_024,NW,Antiviral,5,192,146,7
HOSP_024,NW,Antiviral,6,107,58,2
HOSP_024,NW,Antiviral,7,323,174,7
HOSP_024,NW,Antiviral,8,402,55,2
HOSP_024,NW,Antiviral,9,383,185,7
HOSP_024,NW,Antiviral,10,162,232,7
HOSP_024,NW,Antiviral,11,215,280,21
HOSP_024,NW,Antiviral,12,272,284,14
HOSP_024,NW,PPE_Mask,1,188,357,14
HOSP_024,NW,PPE_Mask,2,298,278,7
HOSP_024,NW,PPE_Mask,3,183,308,7
HOSP_024,NW,PPE_Mask,4,368,99,10
HOSP_024,NW,PPE_Mask,5,326,149,14
HOSP_024,NW,PPE_Mask,6,183,116,14
HOSP_024,NW,PPE_Mask,7,150,187,2
HOSP_024,NW,PPE_Mask,8,175,147,14
HOSP_024,NW,PPE_Mask,9,295,250,10
HOSP_024,NW,PPE_Mask,10,279,227,14
HOSP_024,NW,PPE_Mask,11,408,317,10
HOSP_024,NW,PPE_Mask,12,204,174,2
HOSP_025,MW,FluVax,1,602,130,21
HOSP_025,MW,FluVax,2,274,257,14
HOSP_025,MW,FluVax,3,335,337,14
HOSP_025,MW,FluVax,4,312,259,10
HOSP_025,MW,FluVax,5,273,306,7
HOSP_025,MW,FluVax,6,261,64,7
HOSP_025,MW,FluVax,7,169,365,21
HOSP_025,MW,FluVax,8,317,379,10
HOSP_025,MW,FluVax,9,340,284,7
HOSP_025,MW,FluVax,10,580,213,2
HOSP_025,MW,FluVax,11,396,388,21
HOSP_025,MW,FluVax,12,559,144,2
HOSP_025,MW,Insulin,1,291,379,14
HOSP_025,MW,Insulin,2,172,267,3
HOSP_025,MW,Insulin,3,218,306,21
HOSP_025,MW,Insulin,4,402,89,21
HOSP_025,MW,Insulin,5,176,237,21
HOSP_025,MW,Insulin,6,376,186,3
HOSP_025,MW,Insulin,7,250,108,7
HOSP_025,MW,Insulin,8,152,73,10
HOSP_025,MW,Insulin,9,347,238,3
HOSP_025,MW,Insulin,10,387,298,10
HOSP_025,MW,Insulin,11,533,223,21
HOSP_025,MW,Insulin,12,190,119,3
HOSP_025,MW,Antibiotic,1,129,348,10
HOSP_025,MW,Antibiotic,2,498,66,3
HOSP_025,MW,Antibiotic,3,197,136,21
HOSP_025,MW,Antibiotic,4,155,370,14
HOSP_025,MW,Antibiotic,5,303,190,3
HOSP_025,MW,Antibiotic,6,202,277,2
HOSP_025,MW,Antibiotic,7,369,260,21
HOSP_025,MW,Antibiotic,8,177,306,7
HOSP_025,MW,Antibiotic,9,375,396,10
HOSP_025,MW,Antibiotic,10,135,119,21
HOSP_025,MW,Antibiotic,11,202,73,14
HOSP_025,MW,Antibiotic,12,286,224,10
HOSP_025,MW,PainRelief,1,320,93,7
HOSP_025,MW,PainRelief,2,219,280,2
HOSP_025,MW,PainRelief,3,294,108,10
HOSP_025,MW,PainRelief,4,348,284,7
HOSP_025,MW,PainRelief,5,114,103,14
HOSP_025,MW,PainRelief,6,211,84,7
HOSP_025,MW,PainRelief,7,222,133,3
HOSP_025,MW,PainRelief,8,350,240,2
HOSP_025,MW,PainRelief,9,175,255,2
HOSP_025,MW,PainRelief,10,160,212,7
HOSP_025,MW,PainRelief,11,245,193,3
HOSP_025,MW,PainRelief,12,282,218,21
HOSP_025,MW,Antiviral,1,346,284,14
HOSP_025,MW,Antiviral,2,308,232,14
HOSP_025,MW,Antiviral,3,219,283,14
HOSP_025,MW,Antiviral,4,330,183,10
HOSP_025,MW,Antiviral,5,439,184,3
HOSP_025,MW,Antiviral,6,312,90,7
HOSP_025,MW,Antiviral,7,420,53,2
HOSP_025,MW,Antiviral,8,253,75,7
HOSP_025,MW,Antiviral,9,289,156,3
HOSP_025,MW,Antiviral,10,230,367,2
HOSP_025,MW,Antiviral,11,296,333,14
HOSP_025,MW,Antiviral,12,490,70,10
HOSP_025,MW,PPE_Mask,1,215,382,10
HOSP_025,MW,PPE_Mask,2,166,137,2
HOSP_025,MW,PPE_Mask,3,288,87,7
HOSP_025,MW,PPE_Mask,4,110,184,2
HOSP_025,MW,PPE_Mask,5,386,284,14
HOSP_025,MW,PPE_Mask,6,203,100,2
HOSP_025,MW,PPE_Mask,7,256,217,2
HOSP_025,MW,PPE_Mask,8,180,246,14
HOSP_025,MW,PPE_Mask,9,253,176,14
HOSP_025,MW,PPE_Mask,10,386,256,3
HOSP_025,MW,PPE_Mask,11,354,285,14
HOSP_025,MW,PPE_Mask,12,384,360,7
HOSP_026,NW,FluVax,1,347,87,7
HOSP_026,NW,FluVax,2,533,144,10
HOSP_026,NW,FluVax,3,366,373,14
HOSP_026,NW,FluVax,4,128,207,14
HOSP_026,NW,FluVax,5,272,207,7
HOSP_026,NW,FluVax,6,177,312,14
HOSP_026,NW,FluVax,7,190,176,14
HOSP_026,NW,FluVax,8,199,57,10
HOSP_026,NW,FluVax,9,107,313,14
HOSP_026,NW,FluVax,10,352,198,10
HOSP_026,NW,FluVax,11,438,385,7
HOSP_026,NW,FluVax,12,457,202,21
HOSP_026,NW,Insulin,1,245,353,10
HOSP_026,NW,Insulin,2,232,336,7
HOSP_026,NW,Insulin,3,219,212,10
HOSP_026,NW,Insulin,4,420,80,21
HOSP_026,NW,Insulin,5,127,197,3
HOSP_026,NW,Insulin,6,165,211,14
HOSP_026,NW,Insulin,7,253,292,3
HOSP_026,NW,Insulin,8,488,70,21
HOSP_026,NW,Insulin,9,264,61,2
HOSP_026,NW,Insulin,10,290,75,7
HOSP_026,NW,Insulin,11,185,242,10
HOSP_026,NW,Insulin,12,209,74,2
HOSP_026,NW,Antibiotic,1,195,375,10
HOSP_026,NW,Antibiotic,2,285,344,10
HOSP_026,NW,Antibiotic,3,292,154,3
HOSP_026,NW,Antibiotic,4,166,65,2
HOSP_026,NW,Antibiotic,5,151,331,3
HOSP_026,NW,Antibiotic,6,211,90,21
HOSP_026,NW,Antibiotic,7,242,142,2
HOSP_026,NW,Antibiotic,8,140,314,3
HOSP_026,NW,Antibiotic,9,341,144,21
HOSP_026,NW,Antibiotic,10,104,295,21
HOSP_026,NW,Antibiotic,11,252,380,14
HOSP_026,NW,Antibiotic,12,283,174,10
HOSP_026,NW,PainRelief,1,201,381,21
HOSP_026,NW,PainRelief,2,173,205,3
HOSP_026,NW,PainRelief,3,195,65,21
HOSP_026,NW,PainRelief,4,492,159,21
HOSP_026,NW,PainRelief,5,160,359,2
HOSP_026,NW,PainRelief,6,366,134,7
HOSP_026,NW,PainRelief,7,234,253,3
HOSP_026,NW,PainRelief,8,380,246,10
HOSP_026,NW,PainRelief,9,326,142,21
HOSP_026,NW,PainRelief,10,335,174,3
HOSP_026,NW,PainRelief,11,123,240,7
HOSP_026,NW,PainRelief,12,225,138,7
HOSP_026,NW,Antiviral,1,319,379,3
HOSP_026,NW,Antiviral,2,374,321,7
HOSP_026,NW,Antiviral,3,433,224,21
HOSP_026,NW,Antiviral,4,250,367,7
HOSP_026,NW,Antiviral,5,229,360,10
HOSP_026,NW,Antiviral,6,317,57,2
HOSP_026,NW,Antiviral,7,211,317,2
HOSP_026,NW,Antiviral,8,96,302,14
HOSP_026,NW,Antiviral,9,96,267,2
HOSP_026,NW,Antiviral,10,327,265,14
HOSP_026,NW,Antiviral,11,364,84,2
HOSP_026,NW,Antiviral,12,184,251,14
HOSP_026,NW,PPE_Mask,1,417,261,14
HOSP_026,NW,PPE_Mask,2,135,353,10
HOSP_026,NW,PPE_Mask,3,292,347,14
HOSP_026,NW,PPE_Mask,4,390,83,14
HOSP_026,NW,PPE_Mask,5,438,108,7
HOSP_026,NW,PPE_Mask,6,296,229,14
HOSP_026,NW,PPE_Mask,7,230,358,7
HOSP_026,NW,PPE_Mask,8,410,135,3
HOSP_026,NW,PPE_Mask,9,222,367,21
HOSP_026,NW,PPE_Mask,10,322,342,14
HOSP_026,NW,PPE_Mask,11,402,271,3
HOSP_026,NW,PPE_Mask,12,269,203,2
HOSP_027,NE,FluVax,1,292,353,2
HOSP_027,NE,FluVax,2,531,171,21
HOSP_027,NE,FluVax,3,154,225,3
HOSP_027,NE,FluVax,4,282,322,2
HOSP_027,NE,FluVax,5,327,163,7
HOSP_027,NE,FluVax,6,452,110,3
HOSP_027,NE,FluVax,7,323,99,10
HOSP_027,NE,FluVax,8,156,86,14
HOSP_027,NE,FluVax,9,274,227,2
HOSP_027,NE,FluVax,10,254,186,21
HOSP_027,NE,FluVax,11,248,199,21
HOSP_027,NE,FluVax,12,605,164,7
HOSP_027,NE,Insulin,1,298,392,7
HOSP_027,NE,Insulin,2,571,107,10
HOSP_027,NE,Insulin,3,167,121,2
HOSP_027,NE,Insulin,4,244,388,14
HOSP_027,NE,Insulin,5,287,111,21
HOSP_027,NE,Insulin,6,382,294,14
HOSP_027,NE,Insulin,7,440,66,3
HOSP_027,NE,Insulin,8,480,156,10
HOSP_027,NE,Insulin,9,373,80,21
HOSP_027,NE,Insulin,10,179,157,14
HOSP_027,NE,Insulin,11,445,130,10
HOSP_027,NE,Insulin,12,429,284,2
HOSP_027,NE,Antibiotic,1,456,129,21
HOSP_027,NE,Antibiotic,2,390,397,21
HOSP_027,NE,Antibiotic,3,305,114,14
HOSP_027,NE,Antibiotic,4,156,234,3
HOSP_027,NE,Antibiotic,5,332,276,7
HOSP_027,NE,Antibiotic,6,159,392,10
HOSP_027,NE,Antibiotic,7,403,241,14
HOSP_027,NE,Antibiotic,8,386,287,14
HOSP_027,NE,Antibiotic,9,98,161,7
HOSP_027,NE,Antibiotic,10,378,270,14
HOSP_027,NE,Antibiotic,11,360,63,14
HOSP_027,NE,Antibiotic,12,308,86,14
HOSP_027,NE,PainRelief,1,90,349,7
HOSP_027,NE,PainRelief,2,201,139,10
HOSP_027,NE,PainRelief,3,178,180,14
HOSP_027,NE,PainRelief,4,255,75,21
HOSP_027,NE,PainRelief,5,276,304,21
HOSP_027,NE,PainRelief,6,122,81,10
HOSP_027,NE,PainRelief,7,289,261,21
HOSP_027,NE,PainRelief,8,180,154,10
HOSP_027,NE,PainRelief,9,337,191,21
HOSP_027,NE,PainRelief,10,213,184,2
HOSP_027,NE,PainRelief,11,193,137,2
HOSP_027,NE,PainRelief,12,374,222,2
HOSP_027,NE,Antiviral,1,173,385,7
HOSP_027,NE,Antiviral,2,102,67,10
HOSP_027,NE,Antiviral,3,289,267,21
HOSP_027,NE,Antiviral,4,192,78,21
HOSP_027,NE,Antiviral,5,80,396,10
HOSP_027,NE,Antiviral,6,289,125,10
HOSP_027,NE,Antiviral,7,451,204,2
HOSP_027,NE,Antiviral,8,237,393,14
HOSP_027,NE,Antiviral,9,283,384,21
HOSP_027,NE,Antiviral,10,286,236,21
HOSP_027,NE,Antiviral,11,203,386,14
HOSP_027,NE,Antiviral,12,424,376,3
HOSP_027,NE,PPE_Mask,1,132,148,10
HOSP_027,NE,PPE_Mask,2,327,228,10
HOSP_027,NE,PPE_Mask,3,388,57,2
HOSP_027,NE,PPE_Mask,4,151,198,2
HOSP_027,NE,PPE_Mask,5,443,234,3
HOSP_027,NE,PPE_Mask,6,189,373,14
HOSP_027,NE,PPE_Mask,7,239,335,7
HOSP_027,NE,PPE_Mask,8,182,87,10
HOSP_027,NE,PPE_Mask,9,360,192,14
HOSP_027,NE,PPE_Mask,10,232,98,14
HOSP_027,NE,PPE_Mask,11,136,112,10
HOSP_027,NE,PPE_Mask,12,282,154,14
HOSP_028,SW,FluVax,1,581,92,14
HOSP_028,SW,FluVax,2,613,182,7
HOSP_028,SW,FluVax,3,317,304,3
HOSP_028,SW,FluVax,4,248,247,7
HOSP_028,SW,FluVax,5,223,75,3
HOSP_028,SW,FluVax,6,229,149,2
HOSP_028,SW,FluVax,7,215,374,7
HOSP_028,SW,FluVax,8,139,151,10
HOSP_028,SW,FluVax,9,182,214,2
HOSP_028,SW,FluVax,10,364,114,7
HOSP_028,SW,FluVax,11,374,315,10
HOSP_028,SW,FluVax,12,421,154,2
HOSP_028,SW,Insulin,1,260,178,3
HOSP_028,SW,Insulin,2,343,121,21
HOSP_028,SW,Insulin,3,249,302,2
HOSP_028,SW,Insulin,4,556,308,7
HOSP_028,SW,Insulin,5,204,365,3
HOSP_028,SW,Insulin,6,153,295,3
HOSP_028,SW,Insulin,7,338,340,7
HOSP_028,SW,Insulin,8,264,192,7
HOSP_028,SW,Insulin,9,138,62,2
HOSP_028,SW,Insulin,10,274,169,14
HOSP_028,SW,Insulin,11,134,93,7
HOSP_028,SW,Insulin,12,252,127,3
HOSP_028,SW,Antibiotic,1,308,193,3
HOSP_028,SW,Antibiotic,2,232,324,7
HOSP_028,SW,Antibiotic,3,185,259,21
HOSP_028,SW,Antibiotic,4,102,315,10
HOSP_028,SW,Antibiotic,5,216,123,7
HOSP_028,SW,Antibiotic,6,372,196,14
HOSP_028,SW,Antibiotic,7,152,355,10
HOSP_028,SW,Antibiotic,8,152,150,3
HOSP_028,SW,Antibiotic,9,346,205,3
HOSP_028,SW,Antibiotic,10,207,116,10
HOSP_028,SW,Antibiotic,11,288,315,21
HOSP_028,SW,Antibiotic,12,413,263,10
HOSP_028,SW,PainRelief,1,259,150,3
HOSP_028,SW,PainRelief,2,204,166,7
HOSP_028,SW,PainRelief,3,496,341,2
HOSP_028,SW,PainRelief,4,329,336,10
HOSP_028,SW,PainRelief,5,403,293,3
HOSP_028,SW,PainRelief,6,143,140,3
HOSP_028,SW,PainRelief,7,296,92,14
HOSP_028,SW,PainRelief,8,439,340,21
HOSP_028,SW,PainRelief,9,325,374,7
HOSP_028,SW,PainRelief,10,300,51,10
HOSP_028,SW,PainRelief,11,354,169,2
HOSP_028,SW,PainRelief,12,359,96,21
HOSP_028,SW,Antiviral,1,297,284,21
HOSP_028,SW,Antiviral,2,313,126,14
HOSP_028,SW,Antiviral,3,279,241,21
HOSP_028,SW,Antiviral,4,188,310,2
HOSP_028,SW,Antiviral,5,95,101,10
HOSP_028,SW,Antiviral,6,224,78,7
HOSP_028,SW,Antiviral,7,170,358,7
HOSP_028,SW,Antiviral,8,122,65,2
HOSP_028,SW,Antiviral,9,280,107,14
HOSP_028,SW,Antiviral,10,386,281,21
HOSP_028,SW,Antiviral,11,205,69,21
HOSP_028,SW,Antiviral,12,371,345,3
HOSP_028,SW,PPE_Mask,1,134,127,21
HOSP_028,SW,PPE_Mask,2,178,349,10
HOSP_028,SW,PPE_Mask,3,364,73,21
HOSP_028,SW,PPE_Mask,4,355,153,21
HOSP_028,SW,PPE_Mask,5,167,247,2
HOSP_028,SW,PPE_Mask,6,418,381,7
HOSP_028,SW,PPE_Mask,7,162,294,2
HOSP_028,SW,PPE_Mask,8,303,174,2
HOSP_028,SW,PPE_Mask,9,216,323,21
HOSP_028,SW,PPE_Mask,10,328,315,14
HOSP_028,SW,PPE_Mask,11,115,168,14
HOSP_028,SW,PPE_Mask,12,348,282,21
HOSP_029,MW,FluVax,1,227,52,10
HOSP_029,MW,FluVax,2,332,382,10
HOSP_029,MW,FluVax,3,291,252,7
HOSP_029,MW,FluVax,4,197,144,14
HOSP_029,MW,FluVax,5,262,384,10
HOSP_029,MW,FluVax,6,291,157,2
HOSP_029,MW,FluVax,7,146,144,10
HOSP_029,MW,FluVax,8,60,240,2
HOSP_029,MW,FluVax,9,252,300,10
HOSP_029,MW,FluVax,10,360,97,7
HOSP_029,MW,FluVax,11,230,331,3
HOSP_029,MW,FluVax,12,383,319,21
HOSP_029,MW,Insulin,1,227,110,10
HOSP_029,MW,Insulin,2,327,289,2
HOSP_029,MW,Insulin,3,133,299,21
HOSP_029,MW,Insulin,4,169,175,10
HOSP_029,MW,Insulin,5,250,112,21
HOSP_029,MW,Insulin,6,390,89,14
HOSP_029,MW,Insulin,7,174,392,14
HOSP_029,MW,Insulin,8,270,182,14
HOSP_029,MW,Insulin,9,196,392,3
HOSP_029,MW,Insulin,10,144,117,3
HOSP_029,MW,Insulin,11,320,301,7
HOSP_029,MW,Insulin,12,350,138,14
HOSP_029,MW,Antibiotic,1,399,392,2
HOSP_029,MW,Antibiotic,2,192,370,21
HOSP_029,MW,Antibiotic,3,135,301,21
HOSP_029,MW,Antibiotic,4,301,222,7
HOSP_029,MW,Antibiotic,5,321,305,10
HOSP_029,MW,Antibiotic,6,275,221,3
HOSP_029,MW,Antibiotic,7,316,181,10
HOSP_029,MW,Antibiotic,8,177,390,14
HOSP_029,MW,Antibiotic,9,356,128,10
HOSP_029,MW,Antibiotic,10,303,256,3
HOSP_029,MW,Antibiotic,11,179,318,21
HOSP_029,MW,Antibiotic,12,323,55,2
HOSP_029,MW,PainRelief,1,349,136,10
HOSP_029,MW,PainRelief,2,162,268,2
HOSP_029,MW,PainRelief,3,317,248,3
HOSP_029,MW,PainRelief,4,278,295,7
HOSP_029,MW,PainRelief,5,108,295,2
HOSP_029,MW,PainRelief,6,336,59,2
HOSP_029,MW,PainRelief,7,61,221,2
HOSP_029,MW,PainRelief,8,76,399,10
HOSP_029,MW,PainRelief,9,183,291,21
HOSP_029,MW,PainRelief,10,255,192,2
HOSP_029,MW,PainRelief,11,208,136,7
HOSP_029,MW,PainRelief,12,202,241,10
HOSP_029,MW,Antiviral,1,287,190,10
HOSP_029,MW,Antiviral,2,102,339,2
HOSP_029,MW,Antiviral,3,350,201,3
HOSP_029,MW,Antiviral,4,314,256,2
HOSP_029,MW,Antiviral,5,195,276,2
HOSP_029,MW,Antiviral,6,272,167,14
HOSP_029,MW,Antiviral,7,136,326,21
HOSP_029,MW,Antiviral,8,239,160,14
HOSP_029,MW,Antiviral,9,427,119,10
HOSP_029,MW,Antiviral,10,261,347,21
HOSP_029,MW,Antiviral,11,276,118,2
HOSP_029,MW,Antiviral,12,439,142,10
HOSP_029,MW,PPE_Mask,1,383,393,21
HOSP_029,MW,PPE_Mask,2,337,185,10
HOSP_029,MW,PPE_Mask,3,237,395,10
HOSP_029,MW,PPE_Mask,4,188,182,10
HOSP_029,MW,PPE_Mask,5,191,220,3
HOSP_029,MW,PPE_Mask,6,140,334,7
HOSP_029,MW,PPE_Mask,7,247,70,21
HOSP_029,MW,PPE_Mask,8,244,278,14
HOSP_029,MW,PPE_Mask,9,313,325,2
HOSP_029,MW,PPE_Mask,10,201,174,3
HOSP_029,MW,PPE_Mask,11,327,250,21
HOSP_029,MW,PPE_Mask,12,176,255,2
HOSP_030,SW,FluVax,1,214,114,14
HOSP_030,SW,FluVax,2,354,73,10
HOSP_030,SW,FluVax,3,130,267,7
HOSP_030,SW,FluVax,4,348,52,2
HOSP_030,SW,FluVax,5,220,83,2
HOSP_030,SW,FluVax,6,277,62,14
HOSP_030,SW,FluVax,7,107,204,10
HOSP_030,SW,FluVax,8,361,372,21
HOSP_030,SW,FluVax,9,245,159,3
HOSP_030,SW,FluVax,10,349,324,7
HOSP_030,SW,FluVax,11,307,337,7
HOSP_030,SW,FluVax,12,176,340,7
HOSP_030,SW,Insulin,1,381,361,10
HOSP_030,SW,Insulin,2,475,317,7
HOSP_030,SW,Insulin,3,401,308,7
HOSP_030,SW,Insulin,4,402,225,7
HOSP_030,SW,Insulin,5,335,204,14
HOSP_030,SW,Insulin,6,273,62,21
HOSP_030,SW,Insulin,7,501,208,10
HOSP_030,SW,Insulin,8,146,326,21
HOSP_030,SW,Insulin,9,173,173,14
HOSP_030,SW,Insulin,10,361,139,10
HOSP_030,SW,Insulin,11,147,264,14
HOSP_030,SW,Insulin,12,137,315,2
HOSP_030,SW,Antibiotic,1,131,63,3
HOSP_030,SW,Antibiotic,2,230,65,21
HOSP_030,SW,Antibiotic,3,346,322,10
HOSP_030,SW,Antibiotic,4,205,87,14
HOSP_030,SW,Antibiotic,5,350,105,3
HOSP_030,SW,Antibiotic,6,333,286,14
HOSP_030,SW,Antibiotic,7,404,118,14
HOSP_030,SW,Antibiotic,8,207,353,10
HOSP_030,SW,Antibiotic,9,123,121,14
HOSP_030,SW,Antibiotic,10,274,331,3
HOSP_030,SW,Antibiotic,11,126,342,21
HOSP_030,SW,Antibiotic,12,136,347,10
HOSP_030,SW,PainRelief,1,380,140,21
HOSP_030,SW,PainRelief,2,108,131,7
HOSP_030,SW,PainRelief,3,176,92,7
HOSP_030,SW,PainRelief,4,399,278,14
HOSP_030,SW,PainRelief,5,474,138,2
HOSP_030,SW,PainRelief,6,483,225,7
HOSP_030,SW,PainRelief,7,302,100,7
HOSP_030,SW,PainRelief,8,249,104,2
HOSP_030,SW,PainRelief,9,186,199,3
HOSP_030,SW,PainRelief,10,384,260,2
HOSP_030,SW,PainRelief,11,338,102,3
HOSP_030,SW,PainRelief,12,401,88,3
HOSP_030,SW,Antiviral,1,207,92,7
HOSP_030,SW,Antiviral,2,501,286,10
HOSP_030,SW,Antiviral,3,218,370,3
HOSP_030,SW,Antiviral,4,57,249,7
HOSP_030,SW,Antiviral,5,410,136,2
HOSP_030,SW,Antiviral,6,427,298,21
HOSP_030,SW,Antiviral,7,201,260,3
HOSP_030,SW,Antiviral,8,72,240,2
HOSP_030,SW,Antiviral,9,288,358,21
HOSP_030,SW,Antiviral,10,135,69,2
HOSP_030,SW,Antiviral,11,214,52,3
HOSP_030,SW,Antiviral,12,272,183,14
HOSP_030,SW,PPE_Mask,1,196,354,14
HOSP_030,SW,PPE_Mask,2,548,365,7
HOSP_030,SW,PPE_Mask,3,212,106,2
HOSP_030,SW,PPE_Mask,4,378,391,14
HOSP_030,SW,PPE_Mask,5,314,55,3
HOSP_030,SW,PPE_Mask,6,390,328,21
HOSP_030,SW,PPE_Mask,7,208,291,14
HOSP_030,SW,PPE_Mask,8,286,341,21
HOSP_030,SW,PPE_Mask,9,196,315,2
HOSP_030,SW,PPE_Mask,10,503,130,2
HOSP_030,SW,PPE_Mask,11,432,58,21
HOSP_030,SW,PPE_Mask,12,146,374,14
HOSP_031,NW,FluVax,1,143,279,7
HOSP_031,NW,FluVax,2,550,312,7
HOSP_031,NW,FluVax,3,175,353,7
HOSP_031,NW,FluVax,4,160,287,10
HOSP_031,NW,FluVax,5,91,288,14
HOSP_031,NW,FluVax,6,329,303,14
HOSP_031,NW,FluVax,7,243,217,14
HOSP_031,NW,FluVax,8,130,289,21
HOSP_031,NW,FluVax,9,349,220,14
HOSP_031,NW,FluVax,10,222,258,2
HOSP_031,NW,FluVax,11,268,165,3
HOSP_031,NW,FluVax,12,201,140,21
HOSP_031,NW,Insulin,1,204,51,14
HOSP_031,NW,Insulin,2,151,107,21
HOSP_031,NW,Insulin,3,278,124,2
HOSP_031,NW,Insulin,4,159,353,7
HOSP_031,NW,Insulin,5,252,221,21
HOSP_031,NW,Insulin,6,332,264,21
HOSP_031,NW,Insulin,7,245,142,2
HOSP_031,NW,Insulin,8,228,155,14
HOSP_031,NW,Insulin,9,231,140,10
HOSP_031,NW,Insulin,10,295,217,2
HOSP_031,NW,Insulin,11,333,199,3
HOSP_031,NW,Insulin,12,437,335,3
HOSP_031,NW,Antibiotic,1,189,346,7
HOSP_031,NW,Antibiotic,2,89,363,21
HOSP_031,NW,Antibiotic,3,95,89,14
HOSP_031,NW,Antibiotic,4,309,311,3
HOSP_031,NW,Antibiotic,5,373,367,3
HOSP_031,NW,Antibiotic,6,210,125,2
HOSP_031,NW,Antibiotic,7,162,355,10
HOSP_031,NW,Antibiotic,8,281,216,3
HOSP_031,NW,Antibiotic,9,201,156,7
HOSP_031,NW,Antibiotic,10,258,111,21
HOSP_031,NW,Antibiotic,11,320,143,7
HOSP_031,NW,Antibiotic,12,150,212,7
HOSP_031,NW,PainRelief,1,387,94,3
HOSP_031,NW,PainRelief,2,114,254,3
HOSP_031,NW,PainRelief,3,321,345,3
HOSP_031,NW,PainRelief,4,259,311,3
HOSP_031,NW,PainRelief,5,294,125,21
HOSP_031,NW,PainRelief,6,339,166,3
HOSP_031,NW,PainRelief,7,337,371,21
HOSP_031,NW,PainRelief,8,187,85,7
HOSP_031,NW,PainRelief,9,389,93,7
HOSP_031,NW,PainRelief,10,389,142,7
HOSP_031,NW,PainRelief,11,190,70,10
HOSP_031,NW,PainRelief,12,345,157,21
HOSP_031,NW,Antiviral,1,366,386,10
HOSP_031,NW,Antiviral,2,97,62,7
HOSP_031,NW,Antiviral,3,317,139,2
HOSP_031,NW,Antiviral,4,264,355,21
HOSP_031,NW,Antiviral,5,98,356,7
HOSP_031,NW,Antiviral,6,301,165,10
HOSP_031,NW,Antiviral,7,292,95,10
HOSP_031,NW,Antiviral,8,97,201,14
HOSP_031,NW,Antiviral,9,160,153,3
HOSP_031,NW,Antiviral,10,232,55,14
HOSP_031,NW,Antiviral,11,216,63,14
HOSP_031,NW,Antiviral,12,179,310,21
HOSP_031,NW,PPE_Mask,1,229,193,10
HOSP_031,NW,PPE_Mask,2,232,52,10
HOSP_031,NW,PPE_Mask,3,292,220,14
HOSP_031,NW,PPE_Mask,4,286,175,21
HOSP_031,NW,PPE_Mask,5,286,240,3
HOSP_031,NW,PPE_Mask,6,196,254,2
HOSP_031,NW,PPE_Mask,7,366,171,10
HOSP_031,NW,PPE_Mask,8,275,253,7
HOSP_031,NW,PPE_Mask,9,97,250,7
HOSP_031,NW,PPE_Mask,10,231,168,2
HOSP_031,NW,PPE_Mask,11,240,183,14
HOSP_031,NW,PPE_Mask,12,268,121,3
HOSP_032,NE,FluVax,1,232,376,3
HOSP_032,NE,FluVax,2,307,173,14
HOSP_032,NE,FluVax,3,200,363,10
HOSP_032,NE,FluVax,4,241,99,10
HOSP_032,NE,FluVax,5,279,322,2
HOSP_032,NE,FluVax,6,115,371,14
